Borough,Borough Latitude,Borough Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Downtown Toronto,43.669542,-79.4225637,E-Mart Korean Supermarket,43.66387468,-79.41752,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,Jinmirak,43.663779999999996,-79.417663,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,Paldogangsan,43.663892638611415,-79.417257149216,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,The Korean Kitchen,43.66365830210723,-79.41752646857458,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,Mama Chef,43.664584999999995,-79.415482,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,MIHWA Korean Restaurant,43.664541,-79.413979,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,Snakes & Lattes,43.6647892137829,-79.41315049188893,Café
Downtown Toronto,43.669542,-79.4225637,Jin Dal Lae,43.664245,-79.415131,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,LA Soft Tofu and Real Korean BBQ,43.66467441691296,-79.41327223009597,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,Meung Dong Soondubu Korean Reataurant,43.664538,-79.413875,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,Kimchi House,43.664913,-79.41265,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,Kimchi House,43.664865999999996,-79.412625,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,Ajuker,43.664000045632925,-79.41673576769428,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,Bryan's B.B.Q,43.66471816513733,-79.41330286783356,Korean Restaurant
Downtown Toronto,43.669542,-79.4225637,Home Of Hot Taste,43.664207,-79.41558,Fried Chicken Joint
North York,43.8037622,-79.3634517,고려삼계탕 Korean Ginseng Chicken Soup & Bibimbap,43.7983909460114,-79.36918747196094,Korean Restaurant
North York,43.8037622,-79.3634517,고려삼계탕,43.79857706867156,-79.36907482760152,Korean Restaurant
North York,43.8037622,-79.3634517,Yoko Japanese Korean Restaurant,43.8049821,-79.35461600000002,Korean Restaurant
North York,43.7543283,-79.4422593,Suhan Dumplings,43.754976,-79.442352,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Bapbo,43.65553601067675,-79.38496978837556,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Bob's Bulgogi,43.65190800954796,-79.3775230056258,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Kimchi Korea House,43.655392068371754,-79.38541213481933,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Gyu-Kaku Japanese BBQ,43.65142227549792,-79.37504693687086,Japanese Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Ho Ga Oriental Cuisine,43.64804326543633,-79.383108374673,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Korean Grill House,43.65025968386691,-79.38924990371137,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Ka Chi,43.65360303946789,-79.39501944436923,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Bibab Express,43.650442786309945,-79.38335749932767,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Sushi-Q,43.64773753191115,-79.37969913096781,Sushi Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Etsu,43.65596995372576,-79.39376142246397,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Koha Pacific Kitchen,43.64614,-79.38606,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Epicure City BOM Bibimbap,43.65524687645687,-79.38676951809875,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,The Bowl Korean Food,43.653371,-79.390997,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Koryo Korean Barbeque,43.654438,-79.38069899999998,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Mo'Ramyun,43.656147579200834,-79.39228230349781,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,iQ Food Co,43.64748168603232,-79.37910417362639,Fast Food Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Hana Korea,43.65594950005317,-79.39374106568063,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,H Mart,43.65756619799771,-79.3815375088334,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Sushi & bbbop,43.6590924310851,-79.3827887824243,Korean Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Kinton Ramen,43.65579361535061,-79.3940472390902,Ramen Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Ho Shim,43.64823812201464,-79.38290974652757,Japanese Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,Sushi Oniwa,43.64709070005983,-79.386743745552,Sushi Restaurant
Downtown Toronto,43.65057120000001,-79.3845675,McDonald's,43.65374431451721,-79.39091545774444,Fast Food Restaurant
North York,43.7785175,-79.3465557,East Dragon Korean Cuisine,43.78582808873192,-79.3515417660463,Korean Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Ho Ga Oriental Cuisine,43.64804326543633,-79.383108374673,Korean Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Sushi-Q,43.64773753191115,-79.37969913096781,Sushi Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Koha Pacific Kitchen,43.64614,-79.38606,Korean Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,iQ Food Co,43.64748168603232,-79.37910417362639,Fast Food Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Ho Shim,43.64823812201464,-79.38290974652757,Japanese Restaurant
Downtown Toronto,43.6408157,-79.38175229999997,Sushi Oniwa,43.64709070005983,-79.386743745552,Sushi Restaurant
West Toronto,43.647926700000006,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
West Toronto,43.647926700000006,-79.4197497,Mezu,43.649432,-79.427925,Korean Restaurant
West Toronto,43.647926700000006,-79.4197497,The County General,43.64475517040364,-79.4162569979933,Southern / Soul Food Restaurant
West Toronto,43.647926700000006,-79.4197497,DOMA,43.65545,-79.41418,Korean Restaurant
West Toronto,43.647926700000006,-79.4197497,Kasai Grill House,43.6550461856468,-79.41610841087774,Korean Restaurant
West Toronto,43.647926700000006,-79.4197497,Sushi & Bibimbop,43.63974606545771,-79.42109090080831,Korean Restaurant
West Toronto,43.647926700000006,-79.4197497,KOJA,43.63975778979764,-79.42110038336594,Japanese Restaurant
North York,43.7869473,-79.385975,Kori Sushi,43.79161297568961,-79.39226749018948,Korean Restaurant
North York,43.7869473,-79.385975,본가 신촌 설렁탕,43.78490319799767,-79.39217952520833,Korean Restaurant
North York,43.7869473,-79.385975,Kaikaki Japanese Cuisine,43.791736,-79.392444,Korean Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Gyu-Kaku Japanese BBQ,43.65142227549792,-79.37504693687086,Japanese Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Bob's Bulgogi,43.65190800954796,-79.3775230056258,Korean Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Bapbo,43.65553601067675,-79.38496978837556,Korean Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Kimchi Korea House,43.655392068371754,-79.38541213481933,Korean Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Ho Ga Oriental Cuisine,43.64804326543633,-79.383108374673,Korean Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Sushi-Q,43.64773753191115,-79.37969913096781,Sushi Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Korean Grill House,43.65025968386691,-79.38924990371137,Korean Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Koha Pacific Kitchen,43.64614,-79.38606,Korean Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Bibab Express,43.650442786309945,-79.38335749932767,Korean Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,iQ Food Co,43.64748168603232,-79.37910417362639,Fast Food Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Koryo Korean Barbeque,43.654438,-79.38069899999998,Korean Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Epicure City BOM Bibimbap,43.65524687645687,-79.38676951809875,Korean Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Ho Shim,43.64823812201464,-79.38290974652757,Japanese Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Teriyaki quik sushi,43.64845254569628,-79.37184637587276,Japanese Restaurant
Downtown Toronto,43.6471768,-79.38157640000001,Sushi Oniwa,43.64709070005983,-79.386743745552,Sushi Restaurant
West Toronto,43.6368472,-79.42819140000002,Sushi & Bibimbop,43.63974606545771,-79.42109090080831,Korean Restaurant
West Toronto,43.6368472,-79.42819140000002,A+ Sushi & Bibim,43.641066679837465,-79.43416777933051,Korean Restaurant
West Toronto,43.6368472,-79.42819140000002,KOJA,43.63975778979764,-79.42110038336594,Japanese Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Gyu-Kaku Japanese BBQ,43.65142227549792,-79.37504693687086,Japanese Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Bob's Bulgogi,43.65190800954796,-79.3775230056258,Korean Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Bapbo,43.65553601067675,-79.38496978837556,Korean Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Kimchi Korea House,43.655392068371754,-79.38541213481933,Korean Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Ho Ga Oriental Cuisine,43.64804326543633,-79.383108374673,Korean Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Sushi-Q,43.64773753191115,-79.37969913096781,Sushi Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Korean Grill House,43.65025968386691,-79.38924990371137,Korean Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Bibab Express,43.650442786309945,-79.38335749932767,Korean Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,iQ Food Co,43.64748168603232,-79.37910417362639,Fast Food Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Koha Pacific Kitchen,43.64614,-79.38606,Korean Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Koryo Korean Barbeque,43.654438,-79.38069899999998,Korean Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Oyshi Sushi,43.64234005516476,-79.37585304260914,Sushi Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Epicure City BOM Bibimbap,43.65524687645687,-79.38676951809875,Korean Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Ho Shim,43.64823812201464,-79.38290974652757,Japanese Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Teriyaki quik sushi,43.64845254569628,-79.37184637587276,Japanese Restaurant
Downtown Toronto,43.6481985,-79.37981690000002,Sushi Oniwa,43.64709070005983,-79.386743745552,Sushi Restaurant
North York,43.789053,-79.40849279999998,Daldongnae,43.78972879937165,-79.41810431599762,Korean Restaurant
North York,43.789053,-79.40849279999998,Jungsoo Nae 정수네,43.783590292508485,-79.41647956104646,Korean Restaurant
North York,43.789053,-79.40849279999998,The Fry,43.788909028514425,-79.4180911852158,Korean Restaurant
North York,43.789053,-79.40849279999998,Cho Won Family Restaurant,43.78696808114668,-79.41797655377844,Korean Restaurant
North York,43.789053,-79.40849279999998,Hell's Chicken,43.79095173007169,-79.4186968376507,Korean Restaurant
North York,43.789053,-79.40849279999998,Gangnam Style 강남스타일,43.790938,-79.41879499999997,Korean Restaurant
North York,43.789053,-79.40849279999998,Soul Cafe,43.78688671606221,-79.41816464858171,Café
North York,43.7284964,-79.49569740000003,Sean's Twisted,43.72443632963932,-79.49385166168213,Korean Restaurant
East Toronto,43.6595255,-79.340923,Goods And Provisions,43.66221397132329,-79.33516393563073,Diner
North York,43.7701199,-79.40849279999998,Owl of Minerva,43.77332781286472,-79.41391451544317,Korean Restaurant
North York,43.7701199,-79.40849279999998,Buk Chang Dong Soon Tofu 북창동 순두부 돌솥밥,43.777219274357755,-79.41486067859735,Korean Restaurant
North York,43.7701199,-79.40849279999998,Dakgogi,43.77300999884724,-79.41387458796359,Korean Restaurant
North York,43.7701199,-79.40849279999998,Roll.com,43.775288006642036,-79.41425610888591,Korean Restaurant
North York,43.7701199,-79.40849279999998,Nolbu,43.76302920514095,-79.41193749503266,Korean Restaurant
North York,43.7701199,-79.40849279999998,한바탕 (Han Ba Tang) (Han Ba Tang),43.76290960718896,-79.41140806171066,Korean Restaurant
North York,43.7701199,-79.40849279999998,MYMY Chicken,43.76465797243293,-79.41109575340602,Fried Chicken Joint
North York,43.7701199,-79.40849279999998,Sushi Bong,43.77542805510969,-79.41365367892402,Sushi Restaurant
North York,43.7701199,-79.40849279999998,Sushi Moto Sake & Wine Bar,43.76390159157954,-79.41155904521092,Sushi Restaurant
North York,43.7701199,-79.40849279999998,Oh Geul Boh Geul 오글보글,43.77315120705707,-79.4139145399907,Korean Restaurant
North York,43.7701199,-79.40849279999998,Bul Go Gee House,43.76597486853444,-79.41080933466002,Korean Restaurant
North York,43.7701199,-79.40849279999998,Ichiban Fish House,43.76599495334784,-79.4108127227573,Korean Restaurant
North York,43.7701199,-79.40849279999998,Lee Namjang 이남장,43.76251652699485,-79.41139797310458,Korean Restaurant
North York,43.7701199,-79.40849279999998,Sushi One,43.76441166173842,-79.41187984957911,Japanese Restaurant
North York,43.7701199,-79.40849279999998,Jameh Bossam,43.76630786834937,-79.41185960365924,Korean Restaurant
North York,43.7701199,-79.40849279999998,Hooraiya Sushi 자매 족발 & 보쌈,43.76668287348911,-79.41226085772503,Korean Restaurant
North York,43.7701199,-79.40849279999998,Mapo Gamjatang,43.764278999999995,-79.41200500000002,Korean Restaurant
North York,43.7701199,-79.40849279999998,Mot Na Son 맛나손,43.774390412729005,-79.41427066714837,Korean Restaurant
North York,43.7701199,-79.40849279999998,Koryo's Korean Restaurant & Bar,43.764317,-79.41190999999998,Korean Restaurant
North York,43.7701199,-79.40849279999998,Pujukan Korean BBQ,43.762632,-79.411436,Korean Restaurant
North York,43.7701199,-79.40849279999998,The Fry,43.76299303331065,-79.41144153878865,Fried Chicken Joint
North York,43.7701199,-79.40849279999998,Shanghai Chinese Restaurant 상해반점,43.777282801085605,-79.41476943272221,Korean Restaurant
North York,43.7701199,-79.40849279999998,Ichiban Sushi House,43.76850355881457,-79.41257414624523,Sushi Restaurant
North York,43.7527583,-79.4000493,자매족발,43.74405779074564,-79.40036540777935,Korean Restaurant
North York,43.7527583,-79.4000493,짝,43.75804800051077,-79.40986430068945,Korean Restaurant
West Toronto,43.6616083,-79.46476329999999,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
Scarborough,43.7500715,-79.2958491,Makkalchon Korean Restaurant 맛깔촌,43.74494499908732,-79.2964935606234,Korean Restaurant
Scarborough,43.7500715,-79.2958491,P.A.T. Market,43.74379445904968,-79.30266492939855,Korean Restaurant
Central Toronto,43.6727097,-79.40567840000001,Little Piggy's,43.66605300000001,-79.406811,Korean Restaurant
Central Toronto,43.6727097,-79.40567840000001,The Fry,43.66527295578749,-79.4108859824545,Korean Restaurant
